/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/85/Alan_Dershowitz_0001_aligned.jpg 85
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5676/Ximena_Bohorquez_0001_aligned.jpg 5676
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5400/Tomas_Malik_0001_aligned.jpg 5400
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5531/Vanessa_Redgrave_0004_aligned.jpg 5531
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5531/Vanessa_Redgrave_0003_aligned.jpg 5531
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5531/Vanessa_Redgrave_0002_aligned.jpg 5531
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5531/Vanessa_Redgrave_0005_aligned.jpg 5531
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5531/Vanessa_Redgrave_0001_aligned.jpg 5531
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5533/Van_Hilley_0001_aligned.jpg 5533
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1295/Demetrius_Ferraciu_0002_aligned.jpg 1295
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1295/Demetrius_Ferraciu_0001_aligned.jpg 1295
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3422/Mae_Jemison_0001_aligned.jpg 3422
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3423/Magda_Kertasz_0001_aligned.jpg 3423
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3391/Luis_Figo_0003_aligned.jpg 3391
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3391/Luis_Figo_0004_aligned.jpg 3391
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3392/Luis_Fonsi_0001_aligned.jpg 3392
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/889/Charlie_Williams_0001_aligned.jpg 889
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2371/Jan_Bjoerklund_0001_aligned.jpg 2371
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1769/Freda_Black_0001_aligned.jpg 1769
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1770/Fred_Durst_0001_aligned.jpg 1770
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4818/Rosny_Desroches_0001_aligned.jpg 4818
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5352/Tiffany_Limos_0001_aligned.jpg 5352
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2430/Javier_Camara_0001_aligned.jpg 2430
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1792/Gabrielle_Rose_0001_aligned.jpg 1792
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4491/Raja_Zafar-ul-Haq_0001_aligned.jpg 4491
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4492/Ralf_Schumacher_0003_aligned.jpg 4492
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4492/Ralf_Schumacher_0001_aligned.jpg 4492
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/140/Alexandra_Vodjanikova_0002_aligned.jpg 140
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/140/Alexandra_Vodjanikova_0001_aligned.jpg 140
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5602/Wayne_Newton_0001_aligned.jpg 5602
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5641/William_Rehnquist_0002_aligned.jpg 5641
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5641/William_Rehnquist_0001_aligned.jpg 5641
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5642/William_Rosenberg_0001_aligned.jpg 5642
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1018/Claudette_Robinson_0001_aligned.jpg 1018
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2716/John_Henry_0001_aligned.jpg 2716
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2717/John_Herrington_0001_aligned.jpg 2717
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/873/Charles_Lebois_0001_aligned.jpg 873
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/874/Charles_Mathews_0001_aligned.jpg 874
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0001_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0005_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0003_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0008_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0010_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0004_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3941/Mohammad_Khatami_0009_aligned.jpg 3941
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3942/Mohammad_Mustapha_Miro_0001_aligned.jpg 3942
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5407/Tom_Crean_0003_aligned.jpg 5407
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5407/Tom_Crean_0005_aligned.jpg 5407
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5407/Tom_Crean_0002_aligned.jpg 5407
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5407/Tom_Crean_0004_aligned.jpg 5407
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5407/Tom_Crean_0001_aligned.jpg 5407
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/510/Beth_Jones_0002_aligned.jpg 510
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/510/Beth_Jones_0001_aligned.jpg 510
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3489/Maria_Burks_0001_aligned.jpg 3489
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4950/Sean_Penn_0002_aligned.jpg 4950
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4950/Sean_Penn_0001_aligned.jpg 4950
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4951/Sean_Townsend_0001_aligned.jpg 4951
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4547/Razali_Ismail_0001_aligned.jpg 4547
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5303/Terry_Semel_0001_aligned.jpg 5303
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5305/Teruaki_Masumoto_0001_aligned.jpg 5305
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4403/Pier_Ferdinando_Casini_0001_aligned.jpg 4403
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4404/Pierre_Boulanger_0001_aligned.jpg 4404
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4184/Pamela_Anderson_0004_aligned.jpg 4184
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4184/Pamela_Anderson_0003_aligned.jpg 4184
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4184/Pamela_Anderson_0001_aligned.jpg 4184
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4184/Pamela_Anderson_0002_aligned.jpg 4184
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4184/Pamela_Anderson_0005_aligned.jpg 4184
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0008_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0005_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0010_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0009_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0002_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0003_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0007_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0001_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0006_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0004_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4970/Sergey_Lavrov_0011_aligned.jpg 4970
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4971/Sergio_Castellitto_0001_aligned.jpg 4971
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3528/Mario_Kreutzberger_0001_aligned.jpg 3528
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/3528/Mario_Kreutzberger_0002_aligned.jpg 3528
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1216/David_Canary_0001_aligned.jpg 1216
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2734/John_Mayer_0002_aligned.jpg 2734
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0003_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0007_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0006_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0004_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0002_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2735/John_McCain_0005_aligned.jpg 2735
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/898/Chawki_Armali_0001_aligned.jpg 898
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/527/Bill_Carmody_0001_aligned.jpg 527
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4047/Nathirah_Hussein_0001_aligned.jpg 4047
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2771/John_Scarlett_0001_aligned.jpg 2771
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/809/Caroline_Kennedy_0003_aligned.jpg 809
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/809/Caroline_Kennedy_0002_aligned.jpg 809
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/809/Caroline_Kennedy_0001_aligned.jpg 809
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2310/James_Coburn_0001_aligned.jpg 2310
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2311/James_Collinson_0001_aligned.jpg 2311
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5433/Tommy_Shane_Steiner_0001_aligned.jpg 5433
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/4396/Phil_McGraw_0001_aligned.jpg 4396
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1833/Gene_Keady_0001_aligned.jpg 1833
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5697/Yoko_Ono_0003_aligned.jpg 5697
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5697/Yoko_Ono_0004_aligned.jpg 5697
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5697/Yoko_Ono_0005_aligned.jpg 5697
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5697/Yoko_Ono_0006_aligned.jpg 5697
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5697/Yoko_Ono_0001_aligned.jpg 5697
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/5698/Yolanda_King_0001_aligned.jpg 5698
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/2656/Joel_Gallen_0001_aligned.jpg 2656
/home/s.li/caffedeep/caffe-master/examples/generatemat/data/lfw/1309/Dennis_Kucinich_0007_aligned.jpg 1309
